# charactristic, type, id, mat1, mat2, tmat, weight, delta
81da84169e2e29565331d658290bd061,32,1,9c251385,ced073b5,3ce3bfff,55,0
f90f516e234193393fe1ce57151da979,32,1,d36a1a6c,cca8732b,76edb6df,67,1
e2a6949f432bf7eb6d230cbca300a3f1,32,1,d56c1aac,cc987327,c07d66ff,65,0
b12dff63c7850737478e5687f10704a5,32,1,c871190f,cc70731d,b1a03dff,65,0
fc320c7b5ad55b4d9551c38e4dae2c19,32,1,c67f18ce,cc007301,ae2b3bff,65,0
b3b532590b3141cd3307c3080c2d7ca5,32,1,19a00335,caf872bf,2cffb7ff,57,0
e8d6d27754f12b2f5fdd709ba1c7f4f5,32,1,15ac02b4,ca9872a7,59b8ff7f,75,0
c9faf223d54ada1377fb8a4aed0ef96d,32,1,61d80c3a,c938724f,515b7eff,73,0
fc37bcdbc6fd2a1ea51ba5c3faef6595,32,1,53ea0a7c,c8a8722b,7eddfdff,77,0
cd4b91f24469f6c105e588c6b4e7b835,32,1,a41c1482,c71871c7,0d749f7f,63,0
bad35f779748581ef17be137d2851349,32,1,3e8607d1,c3c870f3,3f836bff,69,0
cfd43450bb55a6231d83bfc6de930d69,32,1,06be00d6,c2087083,bfebbdff,67,0
bfc450444d66480518fe723c7601668d,32,1,863110c7,be706f9d,d66bbfff,57,0
d6cade1d28192d3748b7103dded2c6c9,32,1,e95e1d2a,bd086f43,90073f7f,65,0
91a7b3d50d33cac2f4333dd140a33da1,32,1,c176182f,bc486f13,17cfb3ff,63,0
ae1abbc5095ee60b142d6e7f5585f65d,32,1,33840671,bbd86ef7,8c7b77ff,69,0
b214362373b46b1cc473f000661e8565,32,1,17a002f5,baf86ebf,4bf7e9ff,57,0
e4a200ca8e8e53b4446ea7e26caaa751,32,1,1fa803f4,bab86eaf,ccdd9f7f,59,0
db1ab87a16cb0e2e943a9201cecd2521,32,1,78cf0f18,b9806e61,aeddfedf,59,0
f2d97b647f967334968423f7eab7cae1,32,1,6ed90dda,b9306e4d,cfbfbfff,73,0
bcd7cb225aedfc41d8364a691d2f17e9,32,1,f4421e89,b5e86d7b,2ed9b7ff,69,0
84cf531deba05e06e6118191ad902175,32,1,c274184f,b4586d17,6ffeed7d,57,0
978cc506ff04c7a1ae016e10c47f8029,32,1,33850671,b3d06cf5,a7ff7dfd,57,0
e011bb23b00d182d6ad561ac155c62d9,32,1,3c8a0790,b3a86ceb,3fb7faff,57,0
84cd8b254400394dbab445538d8fa5a5,32,1,24920493,b3686cdb,e7bfedff,57,0
e8f930f16b6382132ca28804eab14ddd,32,1,2d9b05b2,b3206cc9,86a37d7f,59,0
aaae68b40455bb8a56790abebb2dfe89,32,1,63d50c7b,b1506c55,a1b77dff,67,0
be486e80a5d1aca3c0507d69775ba2b5,32,1,56e00add,b0f86c3f,c6bfe3ff,63,0
cce84db0934cbb5bae347f0cfecbc525,32,1,4cfa099e,b0286c0b,ad4f377f,69,0
cef21fef6de103bb26095aa00aefa6e1,32,1,a91c1522,af186bc7,23ca7dff,67,0
d88e0cd9af713523980c7c3a1bac060d,32,1,ab1e1562,af086bc3,e4a0b9ff,59,0
e20c81e47d28b6d58e07e68f7626cc41,32,1,aa1f1542,af006bc1,300beffd,61,0
c95557f87761ea7ea49506348f69df51,32,1,8b3e1166,ae086b83,09f7afff,69,0
9596975901a97f41263c4bbc305be3ed,32,1,d6631acd,ace06b39,5897bfff,65,0
95944f61ae09180a7a998f7e1044673d,32,1,30850611,abd06af5,ed86e77f,59,0
e2093144e100c786be4d80c2c16785cd,32,1,3f8a07f0,aba86aeb,ad73deff,53,0
fe07bca29bea4a916e131ebdf2fcf6f5,32,1,1bae0374,aa886aa3,b3ce6f7f,75,0
bbf7acf0ee5c9acd9654c09326e63c11,32,1,77c20ef9,a9e86a7b,280eefbf,67,1
b6227a374ca6c8877a9324e281b89675,32,1,73c60e79,a9c86a73,f5bf7fff,61,0
9fe1b92925fbb59d782d9514a5c279b5,32,1,65d00cbb,a9786a5f,7ef4f8df,69,0
d64f29e02988c535d8ec029140821051,32,1,ae1a15c2,a72869cb,d49dbbff,49,1
b5333969f48d1b88e6fed875ca8963c1,32,1,e7531ceb,a5606959,0c5dfbff,67,0
941871a546befcaca237802b111ea305,32,1,e0541c0b,a5586957,cfbbbd7f,57,0
ba7e22949ac30f387eb0a98b90fdb1a5,32,1,32860651,a3c868f3,21ff79ff,65,0
bf437f81e357c74cd400a452c84e34c5,32,1,279304f3,a36068d9,59fb3fff,61,0
8814247b93f416f02eccda96029a54ed,32,1,22960453,a34868d3,ce7eddff,59,0
ff895a5edcfdc97cea18d52ad3b9b61d,32,1,2d9905b2,a33068cd,f8d6ef7f,75,0
e9f549681e6dffe4541df3b0c2fa16f1,32,1,2f9b05f2,a32068c9,f7a3f9ff,71,0
c2ac9f741424a34f7e8f130b3bb505e1,32,1,0eba01d6,a228688b,dd8af7ff,63,0
ba794a0ca94b1920125f0b0407a37cf9,32,1,41f5083f,a0506815,0dff6aff,57,0
f766b914341b455ac0809e0dbb0a5445,32,1,4ffb09fe,a0206809,a9af7fff,57,0
96fc5c6aa014f3c2c3ae313a273c5a2d,32,1,94271285,9ec067b1,b63e75ff,63,0
93c669e7ea082dae05f19e6ce8d11211,32,1,f2411e49,9df0677d,fc8fbfff,61,0
808727c4510cd3421144b52fa121379d,32,1,e5561cab,9d486753,dc757eff,53,0
dbe4c7ea0eccb9a07d9e06bc0ccbbfcd,32,1,e95a1d2a,9d28674b,281bb5ff,71,0
df50149b03c7e4213fca627de263b719,32,1,b90b1720,97a065e9,f85ffdff,65,0
c663c46800b9a1424524f1db894b4141,32,1,883a1106,9628658b,376dfd7f,51,0
810b1900b9bb37e4c9eaba7aa07bf3a5,32,1,358706b1,93c064f1,657ed4ff,65,1
ddcfb139fcfbb4c327ac557d88170245,32,1,1ba90374,92b064ad,100fbfff,69,0
f1312f32ec3201ad8fa2e952f4de68e5,32,1,18aa0314,92a864ab,2adeb57f,65,0
cbb3a20f3e6b825b99a973e79954a2a9,32,1,19ab0334,92a064a9,700bfefd,67,0
a2ba44ce689cf171a50fb369a6d9cfb1,32,1,05b700b7,92406491,21e7ffdd,67,0
d8f2ec2c856f7cb78d1c58a4d0a48725,32,1,0ebc01d6,92186487,d3d7fdff,63,0
9aa5b469ea59452ef7c7da1e81383471,32,1,40f2081f,9068641b,adffbbff,65,0
ce09d0dfe9cec566ffe7a8507fa87581,32,1,ad1c15a2,8f1863c7,d8f17fff,71,0
818c36c5178ab8ad05146c141e34a1ed,32,1,94251285,8ed063b5,c5f96fff,55,0
a59a231cdc2d97fdeb6d39939d10e449,32,1,863710c7,8e406391,90778fff,67,0
e55006c3e38799cdd57548eb86e76691,32,1,8c3d1186,8e106385,a4a39fff,65,0
a8489d434d5fd3af6b457f6dad108371,32,1,f1401e29,8df8637f,98b73bff,67,0
e5576e5bd00f8fd5b99aea6411b9abcd,32,1,ff4e1fe8,8d886363,6ca67eff,71,0
92c8c84630a6371221eb211ae085cded,32,1,16a702d5,8ac062b1,605ef7ff,55,0
fbc12e87665144381d4de194df08a0f5,32,1,0abb0156,8a206289,33ff9f7f,61,0
84b3b3e8c1be1792f301a50f6698a05d,32,1,67d60cfb,89486253,7bcfe7ff,61,0
9e9120457aeb81fe1582ca3e4681a3b1,32,1,c272184f,8468611b,644db5ff,59,0
8dd2b65e6e4f18595d9225bf2f6e02ed,32,1,33830671,83e060f9,8473df7f,69,0
e1e60d8a412ca307cb84e8e84850ea95,32,1,3a8a0750,83a860eb,cee1e5ff,55,0
f03d56ab993c7c5af71d92e6dc9533c9,32,1,1aaa0354,82a860ab,47bfadff,71,0
eeaea6d7b34ac6e46380ff5ba565717d,32,1,7aca0f58,81a8606b,8c2df5ff,73,0
f5076326d320a23631423db013787bf5,32,1,7ccc0f98,81986067,573337ff,61,0
d9f9fd2dc3e91758994c819f6fb11155,32,1,7fcf0ff8,81806061,bfbff4fd,69,0
fdefe8f4084e38087735d418ec9554f1,32,1,6ddd0dba,81106045,56925cdf,65,0
b2755df5b040edec13d93ba8c5abe175,32,1,9a351347,7e505f95,a576bfff,69,0
c83df5175db3602a3bcad065b3d6a9e1,32,1,913e1226,7e085f83,303c73fd,67,0
ace6ad899a36575287445615bc5ba3c1,32,1,fa551f4b,7d505f55,db9defff,63,0
8f57f0474b1191c7eba15f06baf99fd5,32,1,ca65194d,7cd05f35,806c037f,71,0
8f55287fe4b1f68cb7049bc49ae61b05,32,1,2c830591,7be05ef9,27dbb3ff,65,0
f51d809d09427b4a9f177009ec9b5391,32,1,278804f0,7bb85eef,8db6bd7f,61,1
91c1b09bfd4f5a2a4f7654f6744894ed,32,1,3f9007f3,7b785edf,05f7bdff,67,1
f780fd0759de4ce3dbd483cba6f0621d,32,1,63cc0c78,79985e67,386bfbff,69,0
d86848cac2b43c9a835861fc06563055,32,1,872910e4,76b05dad,634f7bff,55,0
f94300067087dbbec79139a2ddc1f091,32,1,802e1004,76885da3,125abdff,61,0
904ae6c72670a894fb37f92ce24c9d89,32,1,9c321387,76685d9b,cdc3fdff,63,0
dd5515dfbb20f4ee29e86c255ee5b535,32,1,923c1246,76185d87,702f2fff,71,0
8c4303b96f12339b4786c5dc468923ed,32,1,cb65196d,74d05d35,e87f997f,61,0
a857ce580b157b80f55a5499e5b2e299,32,1,3f9107f3,73705cdd,295f3fff,63,0
90c879a21469568e0783490feb42864d,32,1,a8051501,6fd05bf5,9bdcfeff,55,0
83893781af6da8621336624ca2b2a3c1,32,1,bf1217e3,6f685bdb,a1bffcff,57,0
8b66d4cb478b244439ae296bca014199,32,1,dd701baf,6c785b1f,53d51dff,57,0
d000844584633ff5653efcb5d0aa8045,32,1,44e9089c,68b05a2d,59affb5f,57,0
e757dfbff4c0ee499ff282711a7ee06d,32,1,41ec083c,68985a27,dcef7fff,75,0
91469f5e537ed56383888298ca07c6a5,32,1,9e3213c7,6668599b,103fb9ff,61,0
8ae83237009ca7a9bda5e2fceb440171,32,1,eb471d69,65c05971,caa6bdff,61,0
ca2217e83f36a99983bd9384f0b383a9,32,1,e14d1c28,65905965,7ae6f5ff,63,0
aefe27eecb3b88f953dcb77b686044d5,32,1,f9551f2b,65505955,f937bffd,73,0
f84811073601b051d3c1e09962d466e1,32,1,f15d1e2a,65105945,7b262dff,53,0
c8badad2f382ef63f734060b0d99fba9,32,1,309c0612,631858c7,1e7fb5ff,69,0
d6292aaed9f455dd63a96bb67469b91d,32,1,50fc0a1e,60185807,93e72fff,71,0
a355c9e4ec7ff46cf6aeb3562429eb49,32,1,be1517c3,5f5057d5,843037ff,71,0
a1cfdce68f6bd5ddde82e21bf91c1799,32,1,89221125,5ee857bb,6165fffd,73,0
cdfc0faa9380789b247b8dc3097c32bd,32,1,f3581e6a,5d38574f,6b3e7f7f,65,0
faab5450e323a927deb7f307c3a85295,32,1,f65d1eca,5d105745,7dba8edf,67,0
f0db12b8f4f975e3ec498f20c16f0591,32,1,369d06d2,5b1056c5,b5ebfbff,65,0
ac18d2198231e0dc6ee0c2a87e5d392d,32,1,6bc00d79,59f8567f,6fcab7ff,59,1
80e64c1292f855b2c6ee7e870294538d,32,1,68c30d19,59e05679,4ffbf3ff,59,0
c51134d8d4c693f65246022641d05435,32,1,77dc0efa,59185647,e9fbff7f,53,0
cf63aa086cbc28793c1dbac3630887e1,32,1,51fa0a3e,5828560b,b56b3bfd,61,0
af0ef9df099225cb9e629cb0a23201c5,32,1,8c261185,56c855b3,cc0937ff,61,0
9d6397a8332d2a1ba2f14d22a70b29d1,32,1,ef451de9,55d05575,c4d24add,61,0
9589c44247e3d76eb823604878f98205,32,1,18b20317,5268549b,9defffff,57,0
aa317cf2dfa68af4687755abda9e0075,32,1,7fd50ffb,51505455,75eef6ff,69,0
d5c4ce58d67856174ac5c75edd415295,32,1,b31a1662,4f2853cb,9d62b7ff,65,0
a82b2ead210b3214e04a70072eba63b1,32,1,9a331347,4e605399,edf79eff,55,0
e534ddb5bc5b6e6e3295e50e92134b0d,32,1,943d1286,4e105385,edc57bff,67,0
ea7c76e84e3d0b8d9a91f2bd7f26d0e5,32,1,d47d1a8e,4c105305,682ddeff,71,0
ce68bb092a3a4396284d63f8dc1d1191,32,1,20890410,4bb052ed,8cecffff,59,0
ad13c318c4b78b337ab01b93c148af5d,32,1,1ab30357,4a605299,b0db517f,63,0
e00c300059e7d749a86f8e9a7de187e1,32,1,14bd0296,4a105285,fc703cff,61,0
b4277b73f441d8486cb12aba3d3e9459,32,1,58f10b1f,4870521d,d0f19dfd,65,0
a25b684536d1eed0d2b40c202c7d34b5,32,1,5af30b5f,48605219,2f8b2eff,59,0
9ef293ab16bf60459e8dc554c52b4371,32,1,a9011521,47f051fd,65632bff,65,0
bfd9db67a48c8761da449d0a1ebc83b5,32,1,ae0615c1,47c851f3,fc3dfeff,67,0
8f2c782a5287ce4b925ed917e6afd3a1,32,1,1cb40397,42585097,36a3f3ff,67,0
9618c04162719d30845fe83e1ad9e8a5,32,1,5ef60bdf,40485013,a065fbff,57,0
ac9a4d7cb0281ec69254728b775322e9,32,1,5ff70bff,40405011,bdf7edff,61,0
9c47642f4a39e8c8c5de6c8653680689,32,1,a60114c1,3ff04ffd,4a78b7fd,59,0
9192b2e8e8c3ba82291988f7f436aced,32,1,a2051441,3fd04ff5,48bb86ff,63,0
82d3fccb53c7446e3daca3b4bdc68961,32,1,b51216a3,3f684fdb,4147a7ff,67,0
b85171f6819ec7982ba73901d04c432d,32,1,b4131683,3f604fd9,5df5f4ff,59,1
b584a731236495d2c760dd707712e949,32,1,b0171603,3f404fd1,82c1b9ff,61,0
c86b47c4d417f1d16def6a2984e9d86d,32,1,993e1326,3e084f83,08d3afff,67,0
963722c75de3340cf72010a151af518d,32,1,66c10cd9,39f04e7d,6f51efff,59,0
f4c70c8a68510e17119cc510dafee625,32,1,ff591fea,35304d4d,5990bfff,59,0
c4371f670272366e69cce74095acffbd,32,1,d87e1b0e,34084d03,0ba97eff,69,0
9283f1b650e8698db5747460bf075959,32,1,369006d3,33784cdf,5802fbdd,63,0
afa6349c983103be21e3b241570beaa5,32,1,15b302b7,32604c99,6ab5ebff,61,0
a273e25b3acb51f4cd245630f05540c1,32,1,11b70237,32404c91,337fff7f,59,0
8145905045dd18286d3f894d48b82e9d,32,1,80251005,2ed04bb5,e9ffbdff,55,0
9873f003da8b2c18279b7ca694d19149,32,1,24810491,2bf04afd,90ef3fff,59,1
92016ed362f1979749c0c443b609429d,32,1,02a70055,2ac04ab1,d8c7bbff,57,0
c4b7583a9fcbaf3fc9dd93a1bcbd60a9,32,1,0aaf0154,2a804aa1,e1ebfcff,73,0
8c929eaf48872d29dd5da9fecff90029,32,1,62c70c59,29c04a71,fecbb2ff,67,0
fb0fe08a078ef2a51989a6421edae2d9,32,1,6dc80db8,29b84a6f,85dda6ff,63,0
d7f17e81174747cbb1871a6d62138879,32,1,6ecb0dd8,29a04a69,73df777f,65,1
9d49c58e9097f274e1c4d3f05b3cd975,32,1,42e7085d,28c04a31,9373f5fd,67,0
f17d7e5abff4492a77d21ea73c02310d,32,1,4bee097c,28884a23,249bffff,69,0
a4dd6375c96db495074d175dead92bd1,32,1,a4001481,27f849ff,fdbfbbff,69,0
a908b5b26b97e6dfeb8af32c4d8781b5,32,1,a0041401,27d849f7,5cec7bff,69,0
a37a2b62d3ed5d5085d14bc96f5f5261,32,1,862210c5,26e849bb,a227f7ff,67,0
876c3ebb184a72006ba81e4eec7b17c5,32,1,94301287,2678499f,3b2fbcfd,63,0
9cc5fb4a782016d2396adca55a661d4d,32,1,92361247,26484993,1eab6fff,63,1
dc0fde95478a18e20772addd41919f95,32,1,983c1306,26184987,f1eeb3ff,65,0
a6401eef99f1833c438ee49fa0b21a5d,32,1,e0441c09,25d84977,2f2eedfd,63,0
e68a3b30a65b8d0c7d9695e7bb459885,32,1,ea4e1d48,25884963,c43fa6ff,65,0
96b2d53a5c72dc0e677b020dcfff8715,32,1,21850431,23d048f5,542fb6df,69,0
cf4c488e532e81454f62425c287e3ec9,32,1,69cd0d38,21904865,e40f3adf,59,0
8abb304415104701dbca3efd6b3a3971,32,1,76d20edb,2168485b,ad5defff,61,0
a1e2e6581f591baaf158de4692752a61,32,1,57f30aff,20604819,4abd46fd,63,1
822833fbd7e882b3e4425144c8815a01,32,1,b1121623,1f6847db,e47b2fff,53,0
d3394d05305253dee6c35a3247b30185,32,1,9b381366,1e38478f,cc0779ff,59,1
b2df488e8e43acd2f0fdd19b108d8ec5,32,1,e5461ca9,1dc84773,b913fbff,65,0
ee1be0b7cb032ff51ebb3e9c38e17f25,32,1,cb68196c,1cb8472f,a40af7ff,73,0
c2e57ebcdbca9a9bb6b582b344281585,32,1,c86b190c,1ca04729,282777ff,65,0
9451906d8950c5786a0d11936e83b361,32,1,268504d1,1bd046f5,05e7efff,55,0
b04785b442f7ea2884744414eda7f6c5,32,1,34970693,1b4046d1,d3fafbff,61,0
b2dd90b621e3cb99ac58155930920a15,32,1,03a00075,1af846bf,bfeff7ff,57,0
c07db386177edc61c23c173cb9026d85,32,1,19ba0336,1a28468b,9fcbadff,63,0
d33b953d9ff23495ba669ef067ac8555,32,1,7dde0fba,19084643,6e11b5fd,71,0
e6f6dbc58c45c4986886b179704d19ad,32,1,4fec09fc,18984627,34f63cfd,63,0
d9490bed27888f1ad43d261545745681,32,1,5bf80b7e,1838460f,e57bfeff,59,0
f862432195bb683e90f47e4b9ee39645,32,1,5cff0b9e,18004601,5da77bff,65,0
d78af6ec0ed11847c8789c7c3e45c40d,32,1,b81a1702,172845cb,30e3feff,63,0
8e746b58018d450ce061dc2dd9c47dd1,32,1,f0521e0b,1568455b,80c99fff,59,1
e8324e5c969445dd182ca99f9c22467d,32,1,df7d1bee,14104505,a071fdfd,61,0
8e76b360ae2d2247bcc418eff9dbf901,32,1,16b402d7,12584497,b72fb77f,67,0
e245602cb2c68f01463d773709bbdc25,32,1,6cce0d98,11884463,2cdeb9ff,61,0
8699502a46cbae61965c53c891681b59,32,1,74d60e9b,11484453,61a745fd,57,0
e7783d39cb524775ec8d7aee51085945,32,1,79db0f3a,11204449,d0fa3bff,67,0
fcd1f8c8ab3823a7be4fb805e71553cd,32,1,7fdd0ffa,11104445,192f73ff,69,1
a09517ac73c139d1f01823e3e6683d39,32,1,83221065,0ee843bb,c59a6dff,61,0
be06e7d059b7836f64854e5e9f987f8d,32,1,e3421c69,0de8437b,c4afbdff,71,0
cca6c4e06f2a94970ae14c3b1608181d,32,1,f9581f2a,0d38434f,4f9bbdff,55,0
c6d45a30d7502f1864baf4de34d0cbc9,32,1,df7e1bee,0c084303,af1ffdfd,63,0
fc56d70d0509acee72b16e6b595a0185,32,1,de7f1bce,0c004301,21f6b7ff,63,1
c99941cdb91e3ba8fcf485206ea419ad,32,1,0aab0154,0aa042a9,21a7efff,63,0
d70dd929a0e0970e04864a12800a9645,32,1,19b80336,0a38428f,5969fdff,49,0
e7faa25cf94bb96f1039cacd58064281,32,1,4dec09bc,08984227,7973e57f,63,0
ec040248a986e646a6cc7d7d7b84556d,32,1,bb1b1762,072041c9,f4e3bbff,61,0
d9c94cb0ba31164b742c52f46c65c995,32,1,89291124,06b041ad,e9e1ffff,61,0
d3bcbaf831c3bbdc7698489ed9e3d71d,32,1,dc7c1b8e,04184107,b1bdffff,73,0
accb97370a049925a89e6a48d7329e39,32,1,24840491,03d840f7,57f01fff,61,0
91ee521dc2ddf3163c09ac693f3e2dc5,32,1,07a700f5,02c040b1,63f337ff,67,0
d12477c2fd77fd260211dd1124c9af1d,32,1,0dad01b4,029040a5,08f3f7bf,65,0
c5c5196e6f7bfc17f8d708497fe13e7d,32,1,4beb097c,00a04029,5c13ebff,75,0
c751854d34444e7db19de7ab9480282f,32,1,920d1240,ff903fe5,835cf97f,61,0
ee9246535d193367b323565db0fac7ef,32,1,841b1082,ff203fc9,a81eb8df,71,1
cd231b9d8c3ef5f2dfc65f4eb658fbfb,32,1,b42b1684,fea03fa9,c4777cdf,79,0
bab90d20f0bf3c6677fdf27df025d457,32,1,c857190b,fd403f51,b5ba735f,73,0
8f7443d8e308cc6ba51dddf4e7c448af,32,1,fa651f4d,fcd03f35,355df7ff,67,0
a42f4dfc46e1f78bd32af98d3e94df6f,32,1,3da207b5,fae83ebb,6e3af6ff,75,0
9eadc0c194b8747dc5216338531e1523,32,1,3ca30795,fae03eb9,0dd37fff,59,0
bf81e09515038541ed0799e91fd718bb,32,1,48d7091b,f9403e51,0c876edf,63,0
9f26969d4f8786c37160cee2c51a1c47,32,1,9f0113e1,f7f03dfd,8fefd5ff,63,0
dd76a6401339a9426754eed703d8624f,32,1,a23c1446,f6183d87,1d7cbbff,63,0
d599450afbdf25644dcca5f06b6b8017,32,1,c05e180a,f5083d43,79d9ffff,65,0
fec09316f19679cf675e454b92249307,32,1,e17f1c2e,f4003d01,30e35ddd,65,0
a8747dc7a30c262cbbe6d66bb88f35e3,32,1,0f9101f3,f3703cdd,557fef7f,69,0
e2cbae501754858b874abd7916fea9b3,32,1,50ce0a18,f1883c63,19f037ff,67,0
a5a6c398327e627e3bce9095888f52db,32,1,78e60f1d,f0c83c33,b2acfd7d,65,0
f62da864b6d092a21163caaeda88f58f,32,1,65fb0cbe,f0203c09,f4ff7dff,63,0
89d81acebf0e4e4133d1585bdd57a76f,32,1,a9341527,ee583b97,21cf6dbf,69,0
a521ec5d9c4fed37f73046fb36c00093,32,1,d9441b29,edd83b77,cb23ffff,65,0
c1fddc5b6842cc5727516204ae13c7ef,32,1,c15c182a,ed183b47,091fff7f,65,0
e771dc80c0f1c2b6e10466cef0027e9b,32,1,e4791c8e,ec303b0d,6aabef7f,61,0
c9178fb11c8c31223d834f6e71e16c3b,32,1,36ab06d4,eaa03aa9,f476b7ff,63,0
c4c25976be766368d144ab1fd6bfc65f,32,1,32af0654,ea803aa1,e5df7cdf,71,1
813521bcf848a52c45ecd7be95fbc1e7,32,1,2db005b7,ea783a9f,c7c3fdff,67,1
822462e240637623d9812b29deca3453,32,1,b9251725,e6d039b5,f5dff4ff,55,1
e6f852e4b46e574309e00fd64619f32f,32,1,a13d1426,e6103985,a3f58fff,65,0
f08441d276fe61dbb7e5294c575a53c3,32,1,a33f1466,e6003981,184ffd7f,67,0
f726b965f056f94d05331395659d63ff,32,1,14880290,e3b838ef,20e5ffff,71,1
b2d1c1afb6683f09919b6f3426d96447,32,1,0b970173,e34038d1,1ead73ff,65,0
f08699ead95e0690eb40ed8e7745d713,32,1,45d908ba,e130384d,d7d53adf,65,0
ba3e22e55e8eb32fbb0324134e6a861f,32,1,69f50d3f,e0503815,60edffff,65,0
cf42c1af6b05129e2e04fcf31e2ad44b,32,1,871c10e2,df1837c7,3cdf7bff,63,0
dba3af03f90913afd4c229ab4502452b,32,1,c15a182a,dd28374b,52ebffff,61,0
825a5a2fc5dd58fc9034cb7535dd31ab,32,1,fa611f4d,dcf0373d,476e7fff,67,0
de9b42b61cb5aa884e38423faaf089c7,32,1,41da083a,d928364b,44feebff,63,0
ffb00a7aae864dac0af11a6171674903,32,1,46dd08da,d9103645,3c6b9cff,61,0
d34e9471be4ff8c2a2ffa64e0dae23a3,32,1,45de08ba,d9083643,656b6edf,69,0
99f62f7e399f4d7df2bc6fd3348172af,32,1,69f20d3f,d868361b,d52c6ffd,77,0
c4beb98394682afcc4548f811db74777,32,1,970d12e0,d79035e5,e19035bf,65,1
d8b03465ee82a7eb140a11fe2e2c344f,32,1,b3291664,d6b035ad,eaf77fff,61,0
f99b7ca95cb140cf50c349a0f5bbf48b,32,1,b42e1684,d68835a3,5b6febff,67,0
d058bfb735ec3dd5527df856d1c11b4b,32,1,a2381446,d638358f,e7f7e9ff,71,0
86e9e1c6fb5e1365be8f0d3b4c2bf423,32,1,d9431b29,d5e03579,29cf5d7f,69,0
bef3a1c1e5b3d669dc0d0201dc8b466f,32,1,09930133,d36034d9,910c7dff,65,0
b32677064749842330cae6707bd5ec0b,32,1,0d9701b3,d34034d1,15375fff,61,0
c4bb092308405baff41ee9ccaaf60efb,32,1,02980052,d33834cf,a5a9e7ff,65,0
c6211c216b547a1edc32b88177c3f22b,32,1,35af06b4,d28034a1,6571ddff,61,0
efe2df3f02090704de8c097753b91deb,32,1,23b90476,d230348d,50db6dff,67,0
9878c9827e88ce9076b7a44415c43247,32,1,5fc50bf9,d1d03475,c02e2dff,57,0
f1712f43287fbdba4a1164ca2a495f5f,32,1,43d9087a,d130344d,dbacbb7f,67,0
866c163bfacffb672ed41f97d27b22bb,32,1,9e0713c1,cfc033f1,fef5efff,75,0
cb73e523679fa71dfc0b8a9e6ed20a07,32,1,90091200,cfb033ed,356afbff,69,0
952d581841cb058b3a6134d49b8b0737,32,1,89101123,cf7833df,d56fbfff,57,0
ef65f0faac38884d1272df19edf64fa3,32,1,821b1042,cf2033c9,5392efff,71,0
bb49d31132169154ba43d9b63a779147,32,1,bd2417a5,ced833b7,eb3d6fff,63,0
a8089d3289126fb8aef6f2f57387b4cb,32,1,aa331547,ce603399,99e7bdff,67,0
a80ff5aaba9a79a0c219507ae4d97997,32,1,d9401b29,cdf8337f,e56bf77f,65,0
d835c398ef134fe984510352b07ce2d7,32,1,f46d1e8c,cc903325,e7ebefbf,63,0
ce49d0ae2d8379713a5425c8a13f423b,32,1,f66f1ecc,cc803321,b6af7fff,61,0
a27fb342ad40a564f0e72c5de61e2e93,32,1,19800331,cbf832ff,06a0fdff,65,0
afaa65850fbaf72e1c20c82c414084f7,32,1,1d8403b1,cbd832f7,7f96fb7f,59,1
daaa663a102f1f0b9c373452da08578b,32,1,56cf0ad8,c9803261,2c07f4ff,61,1
d0d8f8eaa855a484f26c8cb7f8d0845f,32,1,70e90e1c,c8b0322d,67c237ff,63,0
c5b770ba7d4e26588ca1927882bd55d7,32,1,00980012,c33830cf,b4e9fdff,65,0
87e7406721f009d99a95b24d447f2bdf,32,1,3da507b5,c2d030b5,b9bd3dff,65,0
e33c18f9e6753ea1261b343d4bf221ff,32,1,56ce0ad8,c1883063,d9a57dff,69,0
c72a0d202dd211f1c86261bac8d6645b,32,1,44dc089a,c1183047,4003b1ff,57,1
c865cee5ec3c620a0c89d486b2bd32ef,32,1,77ef0efc,c0803021,759d5dff,63,0
fa0fc80ae50b7bc25cf5a79b20dad7a7,32,1,67ff0cfe,c0003001,ec3637ff,69,0
9c64d7b0e220b5648b62ee740e55d1f3,32,1,960112c1,bff02ffd,53ffa7ff,63,0
a9a99948f19745695982c1fd19b44d0b,32,1,a4331487,be602f99,837b7eff,61,0
c59a4a04ed7ce82fa37bae25e9d4682f,32,1,de491bc8,bdb02f6d,b8075edf,67,0
d994c7e2979665387325305ada4f1b17,32,1,fa6d1f4c,bc902f25,8c1a3eff,65,1
82f5fff467f66891435a470b57ba1797,32,1,10870211,bbc02ef1,4dd0fdff,71,0
ebfc193531011bbb7ffc878568377a8f,32,1,0c9b0192,bb202ec9,fb2c7fff,71,0
a479ff2fcf456670850f43c109abaee3,32,1,35a206b5,bae82ebb,9c3bf7fd,67,0
9f70244ec6231738274574aef2256dcb,32,1,970112e1,b7f02dfd,9aefb57d,63,0
9a4d795bbfb7df4c8df57977aa96e8ab,32,1,82141043,b7582dd7,722efaff,79,0
837ea9a8bcc99a2ff71bead1c1be1ef3,32,1,b3251665,b6d02db5,ef2d7cff,73,0
f4e4bf15c04853bb5f2047e287c3315f,32,1,cf5919ea,b5302d4d,7f9377ff,65,0
a5f5c1eb27f282d65da14c9408f16adb,32,1,e5731caf,b4602d19,1a5bffff,65,0
ea759751459e8e4e9718ee9dde2cf73b,32,1,49df093a,b1002c41,cc0cfeff,73,1
c4111c5836431a91173a03ff7fd0614b,32,1,7deb0fbc,b0a02c29,33a03ffd,59,0
